키워드순번,품목키워드,키워드레벨,상위키워드순번,판정결과코드,종결여부,사용여부,자동완성용키워드
4388,격발형 불꽃간극,2,1830,,,Y,ㄱㅕㄱㅂㅏㄹㅎㅕㅇ ㅂㅜㄹㄲㅗㅊㄱㅏㄴㄱㅡㄱ
1782,원자 주파수 표준기,1,,,,Y,ㅇㅝㄴㅈㅏ ㅈㅜㅍㅏㅅㅜ ㅍㅛㅈㅜㄴㄱㅣ
1783,내방사선 집적회로,1,,,,Y,ㄴㅐㅂㅏㅇㅅㅏㅅㅓㄴ ㅈㅣㅂㅈㅓㄱㅎㅚㄹㅗ
1784,스트립 라인,1,,,,Y,ㅅㅡㅌㅡㄹㅣㅂ ㄹㅏㅇㅣㄴ
1785,신호분석기,1,,,,Y,ㅅㅣㄴㅎㅗㅂㅜㄴㅅㅓㄱㄱㅣ
1786,주파수합성기,1,,,,Y,ㅈㅜㅍㅏㅅㅜㅎㅏㅂㅅㅓㅇㄱㅣ
1788,마이크로웨이브 전력 모듈,1,,,,Y,ㅁㅏㅇㅣㅋㅡㄹㅗㅇㅞㅇㅣㅂㅡ ㅈㅓㄴㄹㅕㄱ ㅁㅗㄷㅠㄹ
1790,회전입력형 절대위치 엔코더,1,,,,Y,ㅎㅚㅈㅓㄴㅇㅣㅂㄹㅕㄱㅎㅕㅇ ㅈㅓㄹㄷㅐㅇㅟㅊㅣ ㅇㅔㄴㅋㅗㄷㅓ
1791,스프레이냉각 열관리시스템 개발 소프트웨어,1,,,,Y,ㅅㅡㅍㅡㄹㅔㅇㅣㄴㅐㅇㄱㅏㄱ ㅇㅕㄹㄱㅘㄴㄹㅣㅅㅣㅅㅡㅌㅔㅁ ㄱㅐㅂㅏㄹ ㅅㅗㅍㅡㅌㅡㅇㅞㅇㅓ
1792,다층 마스크,1,,,,Y,ㄷㅏㅊㅡㅇ ㅁㅏㅅㅡㅋㅡ
1793,반도체 기판,1,,,,Y,ㅂㅏㄴㄷㅗㅊㅔ ㄱㅣㅍㅏㄴ
1794,다분기점 발화시스템,1,,,,Y,ㄷㅏㅂㅜㄴㄱㅣㅈㅓㅁ ㅂㅏㄹㅎㅘㅅㅣㅅㅡㅌㅔㅁ
2605,비소산티탄닐칼륨 전자광학 및 비선형 광물질,2,2323,1,Y,Y,ㅂㅣㅅㅗㅅㅏㄴㅌㅣㅌㅏㄴㄴㅣㄹㅋㅏㄹㄹㅠㅁ ㅈㅓㄴㅈㅏㄱㅘㅇㅎㅏㄱ ㅁㅣㅊ ㅂㅣㅅㅓㄴㅎㅕㅇ ㄱㅘㅇㅁㅜㄹㅈㅣㄹ
2606,"최대""복사감도""가 10mA/W이하인 기타 ""Ⅲ/Ⅴ 화합물"" 반도체 광음극",2,2300,2,Y,Y,"ㅊㅚㄷㅐ""ㅂㅗㄱㅅㅏㄱㅏㅁㄷㅗ""ㄱㅏ 10mA/Wㅇㅣㅎㅏㅇㅣㄴ ㄱㅣㅌㅏ ""Ⅲ/Ⅴ ㅎㅘㅎㅏㅂㅁㅜㄹ"" ㅂㅏㄴㄷㅗㅊㅔ ㄱㅘㅇㅇㅡㅁㄱㅡㄱ"
2607,음향 시스템 및 장비,2,2343,,,Y,ㅇㅡㅁㅎㅑㅇ ㅅㅣㅅㅡㅌㅔㅁ ㅁㅣㅊ ㅈㅏㅇㅂㅣ
2608,모듈식 구조를 갖는 프레이밍(framing) 카메라의 사용을 위해 전용설계 된 플러그-인,2,2338,,,Y,ㅁㅗㄷㅠㄹㅅㅣㄱ ㄱㅜㅈㅗㄹㅡㄹ ㄱㅏㅈㄴㅡㄴ ㅍㅡㄹㅔㅇㅣㅁㅣㅇ(framing) ㅋㅏㅁㅔㄹㅏㅇㅢ ㅅㅏㅇㅛㅇㅇㅡㄹ ㅇㅟㅎㅐ ㅈㅓㄴㅇㅛㅇㅅㅓㄹㄱㅖ ㄷㅚㄴ ㅍㅡㄹㄹㅓㄱㅡ-ㅇㅣㄴ
2609,20㎠를 이하의 광전 음극 면적을 갖는 광전자증배관,2,2301,2,Y,Y,20㎠ㄹㅡㄹ ㅇㅣㅎㅏㅇㅢ ㄱㅘㅇㅈㅓㄴ ㅇㅡㅁㄱㅡㄱ ㅁㅕㄴㅈㅓㄱㅇㅡㄹ ㄱㅏㅈㄴㅡㄴ ㄱㅘㅇㅈㅓㄴㅈㅏㅈㅡㅇㅂㅐㄱㅘㄴ
2610,X-ray 광학요소인 비구면 광학요소,2,2308,3,Y,Y,X-ray ㄱㅘㅇㅎㅏㄱㅇㅛㅅㅗㅇㅣㄴ ㅂㅣㄱㅜㅁㅕㄴ ㄱㅘㅇㅎㅏㄱㅇㅛㅅㅗ
2611,“초점면 배열” 불포함,2,2303,2,Y,Y,“ㅊㅗㅈㅓㅁㅁㅕㄴ ㅂㅐㅇㅕㄹ” ㅂㅜㄹㅍㅗㅎㅏㅁ
2612,리소그라피(석판인쇄)장비를 위해 전용 설계된 광학거울,2,2325,,,Y,ㄹㅣㅅㅗㄱㅡㄹㅏㅍㅣ(ㅅㅓㄱㅍㅏㄴㅇㅣㄴㅅㅙ)ㅈㅏㅇㅂㅣㄹㅡㄹ ㅇㅟㅎㅐ ㅈㅓㄴㅇㅛㅇ ㅅㅓㄹㄱㅖㄷㅚㄴ ㄱㅘㅇㅎㅏㄱㄱㅓㅇㅜㄹ
2613,빔파두(beam wavefront) 상에 50곳 미만의 위치를 측정할 수 있는 “레이저”의 동적 파두(위상) 측정 장비,2,2339,2,Y,Y,ㅂㅣㅁㅍㅏㄷㅜ(beam wavefront) ㅅㅏㅇㅇㅔ 50ㄱㅗㅅ ㅁㅣㅁㅏㄴㅇㅢ ㅇㅟㅊㅣㄹㅡㄹ ㅊㅡㄱㅈㅓㅇㅎㅏㄹ ㅅㅜ ㅇㅣㅆㄴㅡㄴ “ㄹㅔㅇㅣㅈㅓ”ㅇㅢ ㄷㅗㅇㅈㅓㄱ ㅍㅏㄷㅜ(ㅇㅟㅅㅏㅇ) ㅊㅡㄱㅈㅓㅇ ㅈㅏㅇㅂㅣ
4414,폴리글리시딜 나이트레이트,3,566,,,Y,ㅍㅗㄹㄹㅣㄱㅡㄹㄹㅣㅅㅣㄷㅣㄹ ㄴㅏㅇㅣㅌㅡㄹㅔㅇㅣㅌㅡ
2489,50ns 초과의 영상 셔터 시간을 갖는 고체촬상소자 및 영상증배관,2,2337,2,Y,Y,50ns ㅊㅗㄱㅘㅇㅢ ㅇㅕㅇㅅㅏㅇ ㅅㅕㅌㅓ ㅅㅣㄱㅏㄴㅇㅡㄹ ㄱㅏㅈㄴㅡㄴ ㄱㅗㅊㅔㅊㅘㄹㅅㅏㅇㅅㅗㅈㅏ ㅁㅣㅊ ㅇㅕㅇㅅㅏㅇㅈㅡㅇㅂㅐㄱㅘㄴ
2490,10 mrad/pixel 의 최소 수직 또는 수평 ‘순간 시야(IFOV)’를 가졌거나 고정 초점렌즈를 내장한 영상 카메라,2,2293,3,Y,Y,10 mrad/pixel ㅇㅢ ㅊㅚㅅㅗ ㅅㅜㅈㅣㄱ ㄸㅗㄴㅡㄴ ㅅㅜㅍㅕㅇ ‘ㅅㅜㄴㄱㅏㄴ ㅅㅣㅇㅑ(IFOV)’ㄹㅡㄹ ㄱㅏㅈㅕㅅㅅㄱㅓㄴㅏ ㄱㅗㅈㅓㅇ ㅊㅗㅈㅓㅁㄹㅔㄴㅈㅡㄹㅡㄹ ㄴㅐㅈㅏㅇㅎㅏㄴ ㅇㅕㅇㅅㅏㅇ ㅋㅏㅁㅔㄹㅏ
2491,"1,200nm이하, 30,000nm초과 파장범위의 2차원 “초점면 배열”",2,2327,2,Y,Y,"1,200nmㅇㅣㅎㅏ, 30,000nmㅊㅗㄱㅘ ㅍㅏㅈㅏㅇㅂㅓㅁㅇㅟㅇㅢ 2ㅊㅏㅇㅝㄴ “ㅊㅗㅈㅓㅁㅁㅕㄴ ㅂㅐㅇㅕㄹ”"
2492,물속에 가라앉은 물체 또는 매장된 물체의 거리 측정용 초음파 장비,2,2319,3,Y,Y,ㅁㅜㄹㅅㅗㄱㅇㅔ ㄱㅏㄹㅏㅇㅏㄴㅈㅇㅡㄴ ㅁㅜㄹㅊㅔ ㄸㅗㄴㅡㄴ ㅁㅐㅈㅏㅇㄷㅚㄴ ㅁㅜㄹㅊㅔㅇㅢ ㄱㅓㄹㅣ ㅊㅡㄱㅈㅓㅇㅇㅛㅇ ㅊㅗㅇㅡㅁㅍㅏ ㅈㅏㅇㅂㅣ
603,에틸 포스피닐 디플루오라이드,2,270,,,Y,ㅇㅔㅌㅣㄹ ㅍㅗㅅㅡㅍㅣㄴㅣㄹ ㄷㅣㅍㅡㄹㄹㅜㅇㅗㄹㅏㅇㅣㄷㅡ
604,황열 바이러스,2,202,1,Y,N,ㅎㅘㅇㅇㅕㄹ ㅂㅏㅇㅣㄹㅓㅅㅡ
605,폭발물 내부 장전량 64g/m 이하,2,110,2,Y,Y,ㅍㅗㄱㅂㅏㄹㅁㅜㄹ ㄴㅐㅂㅜ ㅈㅏㅇㅈㅓㄴㄹㅑㅇ 64g/m ㅇㅣㅎㅏ
606,클로스트리디움 보튤리늄균,2,98,1,Y,Y,ㅋㅡㄹㄹㅗㅅㅡㅌㅡㄹㅣㄷㅣㅇㅜㅁ ㅂㅗㅌㅠㄹㄹㅣㄴㅠㅁㄱㅠㄴ
608,운용 혹은 유지를 위해 설계되거나 개조된 소프트웨어,2,197,,,Y,ㅇㅜㄴㅇㅛㅇ ㅎㅗㄱㅇㅡㄴ ㅇㅠㅈㅣㄹㅡㄹ ㅇㅟㅎㅐ ㅅㅓㄹㄱㅖㄷㅚㄱㅓㄴㅏ ㄱㅐㅈㅗㄷㅚㄴ ㅅㅗㅍㅡㅌㅡㅇㅞㅇㅓ
609,볼켄신,2,60,1,Y,Y,ㅂㅗㄹㅋㅔㄴㅅㅣㄴ
610,히드라진 대체연료,2,119,,,Y,ㅎㅣㄷㅡㄹㅏㅈㅣㄴ ㄷㅐㅊㅔㅇㅕㄴㄹㅛ
611,라듐-226 합금,2,194,1,Y,Y,ㄹㅏㄷㅠㅁ-226 ㅎㅏㅂㄱㅡㅁ
612,하프늄 합금,2,164,,,Y,ㅎㅏㅍㅡㄴㅠㅁ ㅎㅏㅂㄱㅡㅁ
613,함량 30 wt% 이하 화학혼합물,2,338,2,Y,Y,ㅎㅏㅁㄹㅑㅇ 30 wt% ㅇㅣㅎㅏ ㅎㅘㅎㅏㄱㅎㅗㄴㅎㅏㅂㅁㅜㄹ
614,클로로피크린 : 트리클로로니트로메탄 (76-06-2),2,327,,,Y,ㅋㅡㄹㄹㅗㄹㅗㅍㅣㅋㅡㄹㅣㄴ : ㅌㅡㄹㅣㅋㅡㄹㄹㅗㄹㅗㄴㅣㅌㅡㄹㅗㅁㅔㅌㅏㄴ (76-06-2)
